order_id,customer_id,store_id,platform_id,order_datetime,promised_delivery_min,actual_delivery_min,order_status,payment_mode,order_value_inr,discount_inr
7009436,401060,6090,2,2024-12-21,10,2.0,In Transit,COD ,740.47,195.21
7009437,402472,6137,3,2023-12-10,30,23.0,delivered,UPI,795.28,106.14
7009438,401376,6086,1,2023-03-18,20,7.0,CANCELLED,upi,1668.64,68.19
7009439,403996,6059,3,04-26-2024,20,5.0,Cancelled,COD ,2792.45,
7009440,401450,6033,1,2024-05-27,15,17.0,Pending,COD,1524.93,58.11
7009441,400984,6015,1,2024-12-17,20,22.0,Returned,Wallet,577.02,
7009442,402397,6128,1,2024-06-21,10,15.0,delivered,UPI,3177.87,82.75
7009443,402844,6103,2,2023-12-17,30,32.0,Returned,UPI,2976.2,
7009444,401297,6141,2,02/05/2023,30,30.0,Pending,upi,3230.27,134.18
7009445,401655,6031,2,23-Sep-2024,15,18.0,Pending,COD,2294.16,177.86
7009446,403446,6064,1,2023-12-25,15,12.0,Cancelled,Card,885.55,142.64
7009447,402226,6035,2,02-Aug-2025,30,,Returned,COD,354.03,198.84
7009448,401677,6021,4,2024-03-28,20,18.0,Returned,COD ,337.41,63.71
7009449,403838,6145,2,2024-04-04,15,2.0,In Transit,UPI,315.2,100.04
7009450,401326,6019,2,2024-09-21,30,32.0,Cancelled,Wallet,526.05,129.91
7009451,401191,6096,4,2023-01-30,30,43.0,CANCELLED,Wallet,239.17,35.45
7009452,400760,6049,4,2024-02-09,15,26.0,CANCELLED,COD,1032.09,156.28
7009453,402491,6032,3,2023-11-06,15,,CANCELLED,COD,469.25,121.85
7009454,402892,6070,1,2024-12-12,15,17.0,delivered,upi,,93.67
7009455,403593,6101,2,2023-09-21,15,16.0,Delivered,UPI,1863.16,
7009456,403693,6067,4,2023-11-24,20,,In Transit,upi,3042.01,47.12
7009457,403107,6020,3,2024-05-10,20,32.0,Pending,upi,967.69,182.22
7009458,403330,6137,4,2025-03-12,20,13.0,Cancelled,UPI,942.79,42.19
7009459,401884,6113,3,2023-12-12,30,23.0,delivered,Card,2168.75,65.21
7009460,401951,6115,4,11/11/2023,10,6.0,delivered,COD ,849.46,1.54
7009461,401947,6043,1,2025-02-02,20,15.0,In Transit,upi,3096.23,
7009462,402124,6044,2,2023-11-18,10,21.0,CANCELLED,COD,2148.74,73.97
7009463,400201,6030,1,2023-04-30,30,14.0,delivered,UPI,462.04,198.1
7009464,403568,6067,1,2023-08-28,15,6.0,In Transit,Card,2843.17,96.13
7009465,400223,6092,3,2025-06-29,30,18.0,CANCELLED,COD,,191.65
7009466,403468,6044,2,11-07-2023,20,14.0,CANCELLED,COD,865.77,130.73
7009467,402922,6006,3,2023-01-29,15,19.0,delivered,COD ,2065.67,
7009468,403846,6116,3,2023-02-16,10,2.0,Pending,Card,3082.36,
7009469,403373,6145,2,2023-04-13,15,21.0,CANCELLED,COD ,1588.66,
7009470,402665,6113,2,26-Feb-2024,10,22.0,delivered,Card,760.27,73.52
7009471,401289,6133,4,2023-09-03,10,11.0,In Transit,upi,2747.99,102.76
7009472,403794,6105,1,2024-07-09,30,39.0,delivered,upi,703.34,60.43
7009473,402165,6110,4,2023-11-02,15,13.0,In Transit,Wallet,1938.17,17.39
7009474,403867,6141,1,2023-04-13,20,22.0,delivered,COD,3368.45,30.52
7009475,400882,6147,2,2023-07-14,10,7.0,Returned,Wallet,2613.42,79.9
7009476,401989,6136,2,2023-03-26,30,38.0,Returned,COD,2786.72,
7009477,402949,6082,2,2024-06-14,20,22.0,Delivered,Wallet,110.63,147.52
7009478,400536,6025,3,2025-07-31,20,25.0,delivered,Wallet,1095.48,106.24
7009479,400649,6089,3,02-Feb-2025,20,27.0,delivered,COD ,2238.95,136.79
7009480,401402,6134,3,2024-03-16,15,23.0,Cancelled,UPI,430.61,184.72
7009481,403729,6118,3,2023-04-25,10,2.0,Cancelled,UPI,732.59,45.01
7009482,400384,6008,3,2023-09-25,10,12.0,Cancelled,UPI,186.44,114.01
7009483,400957,6092,1,2023-02-13,20,14.0,Pending,upi,535.35,136.53
7009484,400915,6108,3,29/03/2024,10,6.0,Cancelled,upi,250.11,70.78
7009485,403811,6023,2,2025-03-16,10,9.0,Returned,Wallet,2922.65,24.52
7009486,403921,6130,3,2023-10-23,10,14.0,CANCELLED,Wallet,2298.95,2.34
7009487,402892,6135,3,2023-07-21,10,9.0,Pending,COD ,558.67,
7009488,402141,6035,1,2025-06-25,10,8.0,Returned,COD ,598.05,125.0
7009489,400241,6001,4,10-15-2024,20,,CANCELLED,upi,1786.06,52.53
7009490,401552,6022,1,2023-12-21,20,23.0,Delivered,Card,2383.48,
7009491,403589,6098,2,22-Sep-2023,15,2.0,Cancelled,COD ,2234.04,111.87
7009492,403992,6127,4,09-Oct-2023,15,18.0,delivered,COD,1893.89,159.81
7009493,401220,6058,4,2023-07-04,10,6.0,Cancelled,COD ,2931.68,132.27
7009494,403893,6115,4,2025-02-05,20,25.0,Pending,upi,1343.25,198.08
7009495,401258,6108,1,2025-04-05,10,16.0,CANCELLED,Wallet,1877.89,35.34
7009496,400594,6069,4,2025-03-15,20,33.0,Pending,COD,321.53,79.61
7009497,400525,6101,2,2024-02-08,15,12.0,In Transit,UPI,2466.66,127.94
7009498,403048,6087,2,2023-05-02,10,16.0,delivered,Wallet,2626.39,131.16
7009499,403943,6080,4,2025-04-28,10,8.0,CANCELLED,COD ,1959.42,112.3
7009500,400275,6063,3,2023-06-12,30,24.0,CANCELLED,COD ,1870.34,33.82
7009501,400069,6074,1,05-10-2024,20,,Returned,upi,,190.23
7009502,400168,6128,3,2024-07-14,30,32.0,In Transit,Wallet,1907.63,174.94
7009503,403770,6063,3,2024-06-06,30,41.0,In Transit,COD,1956.08,46.35
7009504,402213,6021,4,2024-07-04,15,13.0,Delivered,Wallet,1114.1,
7009505,403206,6083,2,2024-04-22,20,28.0,CANCELLED,upi,3165.93,195.93
7009506,401681,6083,4,2023-10-15,20,20.0,In Transit,Wallet,2812.24,
7009507,402571,6038,1,2025-02-09,10,16.0,Cancelled,COD ,2685.58,122.67
7009508,400138,6129,4,2025-06-14,15,13.0,Cancelled,Card,1916.76,98.53
7009509,400911,6061,4,2025-07-10,15,19.0,Returned,COD,1538.23,
7009510,401389,6059,4,2024-08-06,15,7.0,Delivered,UPI,1430.38,
7009511,400443,6045,4,11-19-2024,10,15.0,delivered,upi,2429.45,143.4
7009512,403741,6134,2,2025-04-05,30,44.0,Delivered,Wallet,2009.6,142.9
7009513,402694,6084,2,2024-07-20,15,23.0,Returned,COD,2957.19,92.61
7009514,402723,6132,1,2024-10-08,30,,delivered,Wallet,1117.27,23.01
7009515,401082,6111,4,2024-11-15,30,15.0,CANCELLED,UPI,1978.77,163.32
7009516,400969,6100,4,2023-07-27,15,,Cancelled,COD,1508.03,86.73
7009517,400689,6069,4,09/05/2023,30,21.0,Pending,UPI,3375.25,33.77
7009518,402886,6043,2,2023-12-08,20,19.0,Pending,UPI,3467.49,106.35
7009519,401743,6009,3,06-29-2023,30,37.0,delivered,Wallet,426.91,5.57
7009520,401879,6060,2,2023-02-23,20,2.0,delivered,Card,,93.22
7009521,402124,6019,2,08-01-2024,15,13.0,Pending,UPI,1059.2,75.89
7009522,400987,6121,4,2025-07-03,15,13.0,Delivered,Wallet,2076.74,185.67
7009523,400919,6002,1,2025-04-29,20,25.0,Returned,COD,624.65,85.58
7009524,400591,6019,1,2025-05-16,15,18.0,In Transit,UPI,168.3,64.27
7009525,401573,6074,3,2025-02-23,20,33.0,Returned,Card,2733.78,81.19
7009526,400011,6120,2,2023-04-14,10,13.0,In Transit,upi,1093.97,74.95
7009527,403155,6150,4,2024-10-15,20,25.0,In Transit,Card,1420.17,3.24
7009528,402767,6065,2,2024-09-26,10,2.0,Delivered,COD ,1184.16,
7009529,401235,6136,4,2023-07-24,20,20.0,Cancelled,Wallet,1487.77,189.12
7009530,403302,6125,4,2024-04-03,20,17.0,In Transit,COD,2634.15,151.04
7009531,401477,6006,4,2024-07-26,10,9.0,delivered,COD,1176.7,10.99
7009532,400195,6128,1,2025-01-08,10,18.0,In Transit,Card,3309.78,42.66
7009533,402994,6026,4,2024-12-11,20,10.0,Pending,UPI,,169.74
7009534,402854,6029,2,2023-01-08,10,2.0,Pending,upi,1856.48,5.48
7009535,401114,6068,1,2023-03-15,20,34.0,CANCELLED,COD,2243.35,56.64
7009536,400042,6038,3,2025-07-13,15,13.0,Delivered,UPI,1412.29,41.32
7009537,401559,6009,1,2024-02-29,20,17.0,Returned,COD ,1290.23,94.03
7009538,403597,6110,1,01-Nov-2024,10,21.0,Cancelled,COD ,2674.83,176.82
7009539,401381,6004,1,2025-01-13,15,21.0,CANCELLED,COD,379.35,164.73
7009540,401839,6108,2,2023-10-08,20,,CANCELLED,COD ,,22.44
7009541,403489,6034,1,2023-08-03,20,22.0,Delivered,COD,250.26,42.13
7009542,400380,6126,3,2023-10-23,30,36.0,In Transit,COD,3007.29,195.38
7009543,402544,6071,4,2023-11-09,15,8.0,Cancelled,COD ,2765.54,71.14
7009544,400109,6126,3,01/07/2025,30,31.0,Cancelled,UPI,241.0,
7009545,401978,6047,1,2025-06-30,20,36.0,Delivered,Wallet,2423.42,
7009546,400788,6133,4,2023-02-21,20,24.0,Cancelled,COD ,54.88,95.61
7009547,402397,6052,2,2023-01-23,20,22.0,Cancelled,UPI,3244.71,27.64
7009548,402961,6112,2,2023-11-06,15,31.0,Delivered,COD,1010.89,95.16
7009549,403454,6096,3,2023-08-11,30,32.0,CANCELLED,COD,751.65,61.51
7009550,400791,6095,2,02/04/2023,10,23.0,delivered,upi,2609.99,27.7
7009551,402693,6068,2,2024-12-20,10,13.0,CANCELLED,Wallet,219.02,172.0
7009552,401092,6073,3,2023-02-27,30,28.0,CANCELLED,COD,,140.99
7009553,401885,6108,4,2023-02-07,15,18.0,Returned,Card,3428.72,197.06
7009554,402559,6040,4,2023-06-15,10,12.0,Cancelled,Card,1574.25,27.1
7009555,402203,6031,1,2023-11-03,15,4.0,CANCELLED,COD ,1236.97,0.17
7009556,401026,6087,2,2025-02-21,30,46.0,In Transit,COD ,1904.46,64.56
7009557,402495,6135,2,2024-03-23,15,,CANCELLED,upi,3298.33,
7009558,401227,6145,3,2024-04-21,15,32.0,CANCELLED,COD,3188.86,183.95
7009559,400222,6102,3,2023-07-11,10,4.0,Pending,COD ,833.87,82.77
7009560,401277,6150,4,2024-01-08,15,12.0,delivered,UPI,2731.23,104.81
7009561,400993,6118,1,2024-04-24,30,20.0,Returned,Card,1663.41,149.81
7009562,401765,6008,3,2025-01-19,15,14.0,Delivered,UPI,2485.93,134.63
7009563,403488,6118,1,11-21-2024,30,35.0,Cancelled,UPI,1705.49,172.3
7009564,402971,6028,3,2025-04-08,10,26.0,Delivered,upi,1406.45,74.87
7009565,400273,6010,1,2025-02-24,10,6.0,Pending,Card,3441.25,72.88
7009566,400678,6111,3,2025-03-18,20,17.0,Pending,UPI,793.81,132.97
7009567,403332,6073,4,2024-07-17,20,28.0,Returned,COD,806.89,151.06
7009568,403546,6148,2,2025-05-21,15,19.0,Returned,Wallet,1406.36,
7009569,402403,6100,2,2023-05-20,15,10.0,Cancelled,Card,2077.63,153.54
7009570,400885,6007,2,2024-06-09,30,26.0,Returned,UPI,2830.23,
7009571,400045,6076,1,14/04/2024,30,25.0,Returned,UPI,1120.44,157.04
7009572,401294,6081,1,2025-06-03,15,25.0,Pending,Card,2460.02,198.24
7009573,401637,6081,4,2024-01-08,20,16.0,Delivered,COD ,1371.16,93.15
7009574,402193,6126,4,2023-06-03,10,7.0,Returned,UPI,2825.3,22.35
7009575,400409,6047,4,2025-05-05,20,29.0,Pending,Card,3450.81,12.93
7009576,401422,6140,2,2023-05-30,30,25.0,Cancelled,COD,1896.74,
7009577,400033,6084,2,2023-04-26,30,38.0,delivered,Wallet,1954.24,3.2
7009578,403473,6123,4,2024-06-23,30,19.0,Returned,COD,1569.04,68.54
7009579,403670,6116,1,2023-05-01,10,5.0,delivered,COD,294.94,80.71
7009580,403830,6115,4,2023-08-15,15,26.0,Cancelled,upi,411.73,91.05
7009581,400648,6078,2,2023-10-07,15,20.0,In Transit,Wallet,1517.84,
7009582,400529,6051,2,20/04/2025,15,8.0,Returned,Wallet,3347.43,100.13
7009583,401442,6150,1,2023-10-04,30,21.0,In Transit,Wallet,911.2,27.84
7009584,403795,6110,4,2023-08-30,20,7.0,delivered,Card,1153.37,3.91
7009585,400762,6106,2,2025-01-21,10,13.0,In Transit,upi,2144.97,47.17
7009586,403923,6029,4,19/04/2023,30,28.0,In Transit,Card,741.06,
7009587,401692,6131,4,2024-02-26,30,32.0,Delivered,UPI,934.06,84.71
7009588,403726,6074,3,2023-09-08,15,14.0,Pending,Wallet,2185.71,26.71
7009589,400305,6050,4,12-09-2024,15,37.0,delivered,COD ,2823.02,15.74
7009590,400898,6003,2,2025-06-16,15,25.0,Pending,upi,3383.64,92.96
7009591,403105,6119,4,2024-08-17,15,3.0,delivered,upi,2721.78,128.47
7009592,403903,6127,3,01-Jan-2025,10,12.0,In Transit,COD,1030.13,56.77
7009593,402114,6074,2,2023-12-05,15,5.0,Cancelled,Card,733.39,42.89
7009594,401384,6044,3,2024-02-18,20,22.0,Delivered,UPI,2784.26,137.74
7009595,401093,6063,1,05-Oct-2024,10,8.0,Returned,COD ,1193.99,12.5
7009596,402630,6083,4,2025-07-27,30,32.0,Cancelled,Wallet,198.33,48.45
7009597,402233,6060,3,2023-05-11,10,7.0,In Transit,UPI,3225.65,
7009598,402920,6148,4,2023-08-21,30,13.0,In Transit,UPI,76.96,156.6
7009599,402561,6082,4,2025-04-28,10,15.0,Pending,COD ,572.29,88.05
7009600,402355,6044,4,2023-12-13,30,15.0,Cancelled,UPI,2563.41,131.17
7009601,400515,6105,1,2024-11-16,10,2.0,Delivered,UPI,247.5,63.74
7009602,403696,6116,2,2023-04-30,15,9.0,Cancelled,UPI,2996.76,5.61
7009603,403962,6022,1,2024-09-20,15,16.0,Cancelled,UPI,407.56,36.31
7009604,403238,6031,3,2023-08-04,10,2.0,CANCELLED,UPI,1998.0,
7009605,400024,6062,1,2025-07-24,15,13.0,Delivered,COD ,1457.37,
7009606,403013,6120,4,2023-07-17,15,15.0,Delivered,Wallet,3141.03,3.38
7009607,402881,6054,2,2025-07-20,15,30.0,delivered,upi,1728.05,80.12
7009608,402278,6012,4,2023-05-28,10,5.0,Delivered,COD ,2900.75,133.95
7009609,402174,6116,2,2025-01-15,15,17.0,CANCELLED,UPI,2467.86,65.59
7009610,403154,6024,1,2023-01-12,20,25.0,Cancelled,UPI,667.28,60.96
7009611,400342,6031,2,2025-05-22,20,18.0,Cancelled,Card,49.69,35.25
7009612,403684,6089,4,2023-10-16,15,16.0,Delivered,COD ,2595.8,
7009613,402426,6126,1,2023-08-16,30,38.0,Cancelled,COD ,564.74,65.77
7009614,401538,6038,1,2023-02-17,30,25.0,Returned,Wallet,787.78,144.62
7009615,400009,6050,4,2025-07-17,30,7.0,Pending,Wallet,1159.46,
7009616,401072,6003,4,2023-06-05,10,8.0,Pending,Card,224.98,20.98
7009617,400244,6058,2,2025-04-05,15,17.0,delivered,Card,1696.87,79.19
7009618,403230,6011,2,2024-07-02,20,24.0,Pending,Wallet,2628.51,13.08
7009619,400444,6082,1,2023-05-16,30,34.0,Pending,UPI,394.41,33.56
7009620,401697,6027,3,2024-12-01,15,24.0,delivered,Card,2282.56,131.38
7009621,403585,6147,1,2024-06-21,20,20.0,CANCELLED,COD ,609.26,12.21
7009622,402304,6062,1,2023-04-14,30,25.0,In Transit,COD,,
7009623,403663,6025,4,2024-01-23,30,21.0,delivered,UPI,1661.97,84.7
7009624,401411,6054,3,2023-11-30,30,19.0,delivered,upi,2849.49,28.73
7009625,402923,6119,2,2025-03-15,15,22.0,In Transit,Card,2816.22,136.99
7009626,400083,6088,4,06-11-2025,20,15.0,Pending,upi,795.03,163.41
7009627,401150,6117,1,2023-03-12,20,13.0,Cancelled,upi,1030.91,123.82
7009628,400166,6043,1,2023-08-28,10,22.0,Pending,COD ,1483.73,121.17
7009629,402269,6058,3,06/03/2025,10,2.0,Pending,COD ,2069.45,25.87
7009630,402220,6066,2,2023-04-09,30,37.0,delivered,Card,955.3,95.63
7009631,401482,6020,2,2024-05-09,20,12.0,Cancelled,COD,2728.23,27.73
7009632,402005,6026,3,2024-02-26,20,16.0,Delivered,upi,2765.41,127.68
7009633,401910,6067,3,2025-01-13,30,,CANCELLED,Card,455.49,135.3
7009634,403569,6080,2,2025-06-24,20,23.0,Returned,UPI,630.1,0.3
7009635,400055,6072,1,2025-02-20,10,7.0,Pending,COD ,2669.8,194.87
7009636,401873,6064,1,2023-10-25,10,17.0,Delivered,Wallet,1049.75,80.21
7009637,403494,6074,3,2024-07-17,20,15.0,delivered,COD,2767.26,34.91
7009638,401159,6019,1,2025-02-15,10,25.0,In Transit,COD ,118.14,21.14
7009639,402618,6148,4,2023-07-18,15,12.0,Delivered,upi,2661.54,190.25
7009640,401588,6084,3,2024-08-06,20,5.0,delivered,Card,3110.49,126.09
7009641,400721,6026,3,2023-09-03,10,2.0,Cancelled,Card,2451.43,29.21
7009642,400059,6027,1,2024-12-06,20,12.0,Returned,UPI,2511.37,42.8
7009643,401164,6108,3,2023-06-10,30,32.0,CANCELLED,Card,3477.82,62.71
7009644,401748,6056,2,2023-06-15,15,4.0,delivered,COD,2466.44,134.92
7009645,401058,6097,3,2025-08-06,30,39.0,CANCELLED,COD ,2069.67,63.56
7009646,402800,6087,1,2024-02-23,15,7.0,Cancelled,Card,1121.78,31.86
7009647,403757,6146,4,2024-07-10,20,15.0,CANCELLED,COD,1368.97,151.48
7009648,401290,6105,1,2023-10-25,20,28.0,Returned,Wallet,,108.53
7009649,401412,6124,2,2023-03-24,30,12.0,Delivered,UPI,3327.03,127.77
7009650,401295,6034,2,2024-08-01,20,36.0,Returned,UPI,1243.91,170.13
7009651,401983,6066,2,12-Mar-2024,15,8.0,Delivered,upi,1479.36,40.79
7009652,403450,6085,2,2024-02-21,15,2.0,delivered,Wallet,1708.97,96.62
7009653,403705,6072,1,2023-07-11,30,42.0,delivered,upi,710.81,99.27
7009654,402739,6140,3,2023-09-26,15,13.0,Pending,COD ,317.64,1.71
7009655,402326,6129,3,2024-09-24,30,15.0,CANCELLED,Wallet,3312.09,
7009656,400750,6125,3,2024-07-23,30,35.0,Delivered,upi,247.95,15.54
7009657,400188,6039,1,2025-01-29,30,43.0,CANCELLED,Card,1222.97,185.24
7009658,403988,6091,4,2023-06-12,15,28.0,CANCELLED,COD ,372.0,99.21
7009659,400585,6023,2,2024-01-26,10,14.0,CANCELLED,Wallet,3080.95,116.24
7009660,403061,6130,2,2024-07-04,10,2.0,CANCELLED,Wallet,994.63,
7009661,402595,6043,3,2023-06-24,30,25.0,Delivered,COD ,2167.18,125.89
7009662,402880,6023,2,2024-01-06,15,21.0,Returned,COD ,2126.74,102.28
7009663,400251,6112,1,2023-04-21,15,18.0,Delivered,UPI,1408.42,109.71
7009664,403313,6117,3,2023-01-19,10,7.0,delivered,Card,1122.37,
7009665,403281,6084,4,2025-01-27,30,,Cancelled,COD,2991.97,121.76
7009666,401988,6010,4,2024-05-31,10,2.0,Pending,Wallet,,99.65
7009667,403269,6013,4,13/09/2023,20,33.0,Returned,COD,665.2,
7009668,402127,6063,1,2025-06-09,10,2.0,Returned,UPI,2267.34,54.03
7009669,400249,6052,1,2025-02-24,10,5.0,Returned,COD,1108.11,108.37
7009670,403273,6069,3,2024-12-24,10,9.0,Delivered,upi,1003.13,41.64
7009671,400781,6028,2,2024-05-09,10,16.0,delivered,Card,517.78,179.7
7009672,403379,6137,1,2023-07-17,15,24.0,Returned,UPI,1251.51,86.33
7009673,403991,6018,2,2025-04-06,20,7.0,delivered,COD,574.42,187.01
7009674,400398,6068,4,2023-06-19,10,2.0,delivered,COD,1481.73,77.84
7009675,403476,6046,2,2024-05-14,15,9.0,CANCELLED,Wallet,3448.24,89.59
7009676,403090,6120,2,2024-01-15,30,28.0,Cancelled,Card,1224.53,87.48
7009677,402459,6023,2,2025-03-04,10,3.0,In Transit,COD ,2778.36,121.46
7009678,400383,6088,4,2024-06-30,20,11.0,Returned,Wallet,2481.12,4.31
7009679,400025,6130,3,2023-09-25,15,27.0,delivered,COD,2530.77,30.82
7009680,401289,6012,1,2023-03-07,10,15.0,Pending,UPI,1267.61,44.23
7009681,403553,6011,4,2023-09-14,20,20.0,Pending,Card,2059.81,175.25
7009682,403680,6008,2,2025-04-26,15,22.0,In Transit,COD ,1705.56,135.24
7009683,401310,6021,3,2025-04-14,30,,Cancelled,Wallet,1065.89,81.13
7009684,401840,6014,1,08/05/2023,10,2.0,In Transit,Wallet,2021.62,27.21
7009685,400712,6060,2,2023-11-03,20,4.0,In Transit,upi,3213.31,
7009686,402490,6061,3,2024-08-05,10,15.0,CANCELLED,UPI,1941.6,1.44
7009687,402929,6040,4,2024-05-08,20,19.0,Delivered,Card,694.66,132.04
7009688,403694,6067,1,2024-07-30,10,9.0,Pending,COD ,3227.05,101.03
7009689,400564,6023,4,2025-04-09,10,2.0,Delivered,UPI,553.47,
7009690,401577,6077,2,2025-02-10,30,31.0,delivered,Card,1542.08,
7009691,400763,6087,1,2024-09-01,30,32.0,Returned,upi,1051.87,109.89
7009692,401875,6098,2,2023-12-16,20,31.0,Delivered,UPI,451.79,122.05
7009693,400942,6131,2,2023-11-02,20,30.0,delivered,Card,3252.89,140.62
7009694,403851,6055,2,2023-12-24,20,15.0,Cancelled,COD ,821.52,
7009695,400848,6031,4,2025-02-10,20,35.0,delivered,COD,427.03,172.46
7009696,400255,6105,1,10/03/2023,30,37.0,In Transit,Card,,96.18
7009697,401024,6044,1,2023-10-17,30,42.0,In Transit,UPI,1664.68,46.8
7009698,401442,6075,2,2023-05-12,30,28.0,Delivered,COD ,1586.95,144.53
7009699,403251,6126,4,2024-12-03,20,28.0,delivered,Card,898.28,
7009700,401600,6074,1,2025-01-18,20,7.0,Returned,upi,270.15,181.62
7009701,403992,6080,1,01-16-2024,20,30.0,Returned,COD,183.56,84.42
7009702,401484,6085,3,2024-05-14,20,14.0,In Transit,UPI,665.24,10.34
7009703,402708,6045,4,2023-09-18,20,23.0,delivered,UPI,,13.7
7009704,403099,6121,3,2024-07-06,15,9.0,Pending,Wallet,2304.36,198.36
7009705,402995,6065,4,2024-07-06,30,30.0,Cancelled,Card,1749.16,
7009706,401003,6078,4,2025-04-19,10,10.0,Cancelled,upi,3282.85,54.04
7009707,401003,6017,1,2024-11-14,20,9.0,Cancelled,Wallet,2217.8,110.21
7009708,402170,6045,4,07-09-2023,30,31.0,Pending,COD,2221.85,34.21
7009709,403028,6110,3,2023-11-30,15,23.0,CANCELLED,COD ,862.92,166.53
7009710,402613,6125,1,2024-04-01,20,21.0,Returned,Wallet,3085.7,149.74
7009711,403650,6053,3,2025-07-23,10,,CANCELLED,COD,1957.67,7.56
7009712,402418,6039,3,2023-06-02,30,49.0,Pending,Card,1680.91,
7009713,401127,6086,3,2024-06-16,10,11.0,Delivered,COD,1659.8,137.03
7009714,401930,6026,1,2025-02-27,10,21.0,Delivered,COD,1663.05,164.2
7009715,400226,6059,2,06-Mar-2025,10,11.0,Returned,Card,2618.28,12.04
7009716,403511,6054,1,2023-05-05,20,11.0,Delivered,COD ,2709.84,22.18
7009717,401311,6148,3,2024-03-28,10,16.0,In Transit,Wallet,1004.99,57.56
7009718,401130,6149,2,2024-12-01,30,20.0,Returned,UPI,2728.46,85.1
7009719,403028,6115,3,2024-01-02,15,15.0,Delivered,UPI,3371.04,49.69
7009720,401577,6074,1,2024-06-08,15,34.0,delivered,UPI,3344.15,66.25
7009721,402315,6145,4,2024-07-24,10,4.0,Cancelled,UPI,2170.49,148.6
7009722,402330,6130,3,2023-07-04,30,21.0,Returned,COD ,2889.08,
7009723,400791,6026,3,2024-01-15,15,12.0,Pending,upi,1720.19,104.5
7009724,401713,6061,3,2024-07-24,10,13.0,CANCELLED,upi,2794.53,0.76
7009725,400558,6093,2,2024-12-14,10,17.0,Returned,Card,1332.63,111.9
7009726,403511,6077,3,2023-04-02,15,10.0,delivered,COD ,215.33,28.21
7009727,403336,6148,4,04/03/2023,10,5.0,CANCELLED,UPI,587.26,112.61
7009728,402057,6007,1,05-15-2023,15,20.0,CANCELLED,UPI,2313.78,194.59
7009729,402564,6034,2,2023-08-29,10,9.0,In Transit,COD,2894.98,197.34
7009730,400550,6021,2,2025-07-10,10,18.0,Delivered,Card,2247.98,25.28
7009731,401307,6123,3,2024-09-13,20,13.0,Pending,upi,273.67,92.58
7009732,403964,6101,3,2023-08-08,15,,Delivered,COD,2830.56,2.22
7009733,402088,6114,2,2024-08-05,15,17.0,Cancelled,UPI,3150.58,103.1
7009734,400438,6015,4,2025-01-02,15,14.0,Delivered,upi,2906.79,
7009735,402907,6054,2,2023-02-11,20,7.0,Cancelled,COD,3036.3,184.91
7009736,403923,6002,1,2023-06-20,20,,In Transit,upi,3020.74,118.84
7009737,400798,6099,4,2023-07-01,15,14.0,In Transit,upi,1442.66,53.77
7009738,402395,6079,1,2023-02-02,20,29.0,Returned,upi,2329.03,193.13
7009739,401138,6148,3,2025-01-11,30,31.0,Returned,COD ,,23.28
7009740,400657,6041,1,2023-07-25,10,2.0,Cancelled,Wallet,,147.06
7009741,401818,6036,4,15/02/2025,30,18.0,Cancelled,upi,99.6,
7009742,403633,6032,2,2025-03-21,15,22.0,Delivered,COD,74.67,123.95
7009743,400811,6077,2,2024-09-29,30,20.0,Pending,COD ,886.68,196.19
7009744,403280,6133,3,2023-04-09,15,29.0,delivered,Wallet,832.56,
7009745,403044,6068,1,2025-02-27,20,22.0,In Transit,COD ,1338.36,27.04
7009746,403494,6017,1,2024-08-22,10,6.0,Delivered,Wallet,1337.98,34.23
7009747,400834,6024,2,2023-07-25,30,23.0,Delivered,COD ,1768.4,108.11
7009748,400058,6064,3,2024-09-16,20,31.0,Delivered,COD ,971.7,87.98
7009749,400711,6148,4,03/04/2025,15,14.0,Pending,UPI,70.62,
7009750,400752,6082,3,2025-07-08,10,11.0,In Transit,COD,1867.81,141.8
7009751,401690,6138,3,2023-07-21,30,13.0,delivered,Wallet,1486.2,148.17
7009752,402188,6120,4,2024-01-03,20,21.0,Pending,UPI,1995.65,1.62
7009753,400972,6090,2,2023-10-23,10,2.0,delivered,upi,551.3,113.17
7009754,400102,6033,2,2023-04-15,10,2.0,Delivered,Card,,
7009755,400071,6001,2,29/12/2024,30,28.0,Pending,Card,3000.24,
7009756,402825,6024,2,2023-07-17,20,19.0,Delivered,Card,306.05,193.41
7009757,403934,6106,4,2023-03-01,10,2.0,delivered,Card,3181.96,145.91
7009758,403941,6126,4,2023-05-13,20,43.0,In Transit,upi,2669.09,132.49
7009759,400923,6061,4,2023-03-12,30,20.0,CANCELLED,upi,435.03,35.85
7009760,400129,6127,3,2023-03-21,20,12.0,In Transit,COD ,,184.5
7009761,402333,6055,3,2023-02-01,15,17.0,Pending,upi,1491.92,75.35
7009762,403163,6102,3,2024-11-17,20,22.0,delivered,COD ,3388.49,194.39
7009763,400965,6026,1,2024-09-04,30,32.0,Delivered,COD ,2870.99,47.78
7009764,401124,6004,1,2023-02-26,10,7.0,delivered,UPI,1209.14,
